Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Hitachi,HTS541515A9E630 1.5TB,439,43.8,1985,https://hdd.userbenchmark.com/SpeedTest/9932/HGST-HTS541515A9E630
HDD,,Seagate,ST320LT009-9WC142 320GB,440,43.8,676,https://hdd.userbenchmark.com/SpeedTest/4704/ST320LT009-9WC142
HDD,,WD,WD8000AARS-00Y5B1 800GB,441,43.7,919,https://hdd.userbenchmark.com/SpeedTest/3653/WDC-WD8000AARS-00Y5B1
HDD,,WD,WD3200AVJS-63WDA0 320GB,442,43.6,6255,https://hdd.userbenchmark.com/SpeedTest/11043/WDC-WD3200AVJS-63WDA0
HDD,ST1000LM024,Seagate,Momentus 2.5" 1TB,443,43.6,225190,https://hdd.userbenchmark.com/SpeedTest/130/ST1000LM024-HN-M101MBB
HDD,,Seagate,ST3250410AS 250GB,444,43.6,18979,https://hdd.userbenchmark.com/SpeedTest/456/ST3250410AS
HDD,,Hitachi,HTS725032A7E630 320GB,445,43.5,7217,https://hdd.userbenchmark.com/SpeedTest/5008/HGST-HTS725032A7E630
HDD,HD753LJ,Samsung,Spinpoint F1 750GB,446,43.4,21907,https://hdd.userbenchmark.com/SpeedTest/1245/SAMSUNG-HD753LJ
HDD,HTS727550A9E364,HGST,Travelstar 7K750 2.5" 500GB,447,43.3,7420,https://hdd.userbenchmark.com/SpeedTest/789/Hitachi-HTS727550A9E364
HDD,WD5000LPVX,WD,Blue 2.5" 500GB,448,43.3,59541,https://hdd.userbenchmark.com/SpeedTest/1040/WDC-WD5000LPVX-22V0TT0
HDD,,WD,WD10EVDS-63N5B1 1TB,449,43.2,1880,https://hdd.userbenchmark.com/SpeedTest/4828/WDC-WD10EVDS-63N5B1
HDD,HTS541010A9E680,HGST,Travelstar 5K1000 2.5" 1TB,450,43.2,108028,https://hdd.userbenchmark.com/SpeedTest/72/HGST-HTS541010A9E680
HDD,,WD,WD10JPCX-24UE4T0 1TB,451,43.2,34838,https://hdd.userbenchmark.com/SpeedTest/11224/WDC-WD10JPCX-24UE4T0
HDD,,Samsung,HN-M101MBB 1TB,452,43,2898,https://hdd.userbenchmark.com/SpeedTest/2830/SAMSUNG-HN-M101MBB
HDD,,Seagate,ST750LM000-1EJ16G 750GB,453,43,966,https://hdd.userbenchmark.com/SpeedTest/10621/ST750LM000-1EJ16G
HDD,HDP725050GLA360,Hitachi,Deskstar P7K500 500GB,454,42.9,33199,https://hdd.userbenchmark.com/SpeedTest/745/Hitachi-HDP725050GLA360
HDD,WD2500AAKS,WD,Blue 250GB (2008),455,42.9,8844,https://hdd.userbenchmark.com/SpeedTest/2143/WDC-WD2500AAKS-00L6A0
HDD,,Samsung,HD252HJ 250GB,456,42.8,6156,https://hdd.userbenchmark.com/SpeedTest/2959/SAMSUNG-HD252HJ
HDD,WD7500LPCX,WD,Blue 2.5" 750GB (2013),457,42.8,878,https://hdd.userbenchmark.com/SpeedTest/7349/WDC-WD7500LPCX-80HWST0
HDD,,Toshiba,MK5061GSYN 500GB,458,42.8,5533,https://hdd.userbenchmark.com/SpeedTest/2032/TOSHIBA-MK5061GSYN
HDD,,Seagate,ST500LX012-SSHD-8GB 500GB,459,42.7,876,https://hdd.userbenchmark.com/SpeedTest/12260/ST500LX012-SSHD-8GB
HDD,ST500LX025,Seagate,FireCuda 2.5" 500GB,460,42.7,1680,https://hdd.userbenchmark.com/SpeedTest/208729/ST500LX025-1U717D
HDD,,Seagate,ST3250310AS 250GB,461,42.7,30868,https://hdd.userbenchmark.com/SpeedTest/205/ST3250310AS
HDD,HM500JJ,Samsung,Spinpoint MP4 2.5" 500GB,462,42.6,879,https://hdd.userbenchmark.com/SpeedTest/1178/SAMSUNG-HM500JJ
HDD,,Samsung,HD250HJ 250GB,463,42.5,8674,https://hdd.userbenchmark.com/SpeedTest/2247/SAMSUNG-HD250HJ
HDD,WD10EADS,WD,Green 1TB (2009),464,42.4,82306,https://hdd.userbenchmark.com/SpeedTest/362/WDC-WD10EADS-00L5B1
HDD,,Maxtor,STM3250310AS 250GB,465,42.4,9638,https://hdd.userbenchmark.com/SpeedTest/1239/MAXTOR-STM3250310AS
HDD,,Hitachi,HTS725050A9A364 500GB,466,42.3,7324,https://hdd.userbenchmark.com/SpeedTest/1690/Hitachi-HTS725050A9A364
HDD,WD7500AAKS,WD,Blue 750GB (2008),467,42.3,2865,https://hdd.userbenchmark.com/SpeedTest/2292/WDC-WD7500AAKS-00RBA0
HDD,,Toshiba,MQ01ABF032 320GB,468,42.3,5063,https://hdd.userbenchmark.com/SpeedTest/5425/TOSHIBA-MQ01ABF032
HDD,ST500LT012,Seagate,Momentus Thin 5400.9 2.5" 500GB,469,42.1,129711,https://hdd.userbenchmark.com/SpeedTest/1080/ST500LT012-9WS142
HDD,,Seagate,ST500LM012 HN-M500MBB 500GB,470,42.1,41337,https://hdd.userbenchmark.com/SpeedTest/2104/ST500LM012-HN-M500MBB
HDD,WD3200BEKX,WD,Black 2.5" 320GB (2013),471,42.1,3208,https://hdd.userbenchmark.com/SpeedTest/6418/WDC-WD3200BEKX-00B7WT0
HDD,WD15EADS,WD,Green 1.5TB (2009),472,42.1,11804,https://hdd.userbenchmark.com/SpeedTest/2529/WDC-WD15EADS-22P8B0
HDD,WD10J31X,WD,Blue SSHD 1TB (2015),473,42,744,https://hdd.userbenchmark.com/SpeedTest/31760/WDC-WD10J31X-00U3VT0
HDD,,WD,WD15EVDS-73V9B1 1.5TB,474,42,1722,https://hdd.userbenchmark.com/SpeedTest/6540/WDC-WD15EVDS-73V9B1
HDD,,Hitachi,HTS545050A7E680 500GB,475,41.9,49071,https://hdd.userbenchmark.com/SpeedTest/2870/HGST-HTS545050A7E680
HDD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,476,41.9,45,https://hdd.userbenchmark.com/SpeedTest/5433/SAMSUNG-MMCRE28G8MXP-0VBL1
HDD,,Hitachi,HTS725050A9A360 500GB,477,41.9,1055,https://hdd.userbenchmark.com/SpeedTest/416/Hitachi-HTS725050A9A360
HDD,,Hitachi,HTS545050A7E380 500GB,478,41.8,51683,https://hdd.userbenchmark.com/SpeedTest/664/Hitachi-HTS545050A7E380
HDD,,Toshiba,MK5061GSY 500GB,479,41.7,1850,https://hdd.userbenchmark.com/SpeedTest/2829/TOSHIBA-MK5061GSY
HDD,WD3200BEKT,WD,Black 2.5" 320GB (2010),480,41.7,17517,https://hdd.userbenchmark.com/SpeedTest/35/WDC-WD3200BEKT-60V5T1
HDD,,WD,WD75 00AARS-00Y5B 750GB,481,41.6,2479,https://hdd.userbenchmark.com/SpeedTest/1693/WDC-WD75-00AARS-00Y5B
HDD,,Hitachi,HDP72505 500GB,482,41.6,295,https://hdd.userbenchmark.com/SpeedTest/5536/Hitachi-HDP72505
HDD,,Hitachi,HTS725032A9A360 320GB,483,41.5,538,https://hdd.userbenchmark.com/SpeedTest/5927/Hitachi-HTS725032A9A360
HDD,,Toshiba,MQ01ABD064 640GB,484,41.5,439,https://hdd.userbenchmark.com/SpeedTest/8271/TOSHIBA-MQ01ABD064
HDD,,WD,WD10S21X-24R1BT0-SSHD-8GB 1TB,485,41.3,14894,https://hdd.userbenchmark.com/SpeedTest/12991/WDC-WD10S21X-24R1BT0-SSHD-8GB
HDD,,Seagate,ST500LT032-1E9142 500GB,486,41.3,1104,https://hdd.userbenchmark.com/SpeedTest/12252/ST500LT032-1E9142
HDD,,Hitachi,HTS545050A7E3800 500GB,487,41.2,527,https://hdd.userbenchmark.com/SpeedTest/6179/HGST-HTS545050A7E3800
HDD,,WD,WD10EAVS-00D7B1 1TB,488,41.2,23932,https://hdd.userbenchmark.com/SpeedTest/256/WDC-WD10EAVS-00D7B1
HDD,,Toshiba,MK5056GSY 500GB,489,41.1,2496,https://hdd.userbenchmark.com/SpeedTest/2645/TOSHIBA-MK5056GSY
HDD,,Hitachi,HDT721032SLA 320GB,490,41.1,541,https://hdd.userbenchmark.com/SpeedTest/6947/Hitachi-HDT721032SLA
HDD,,Seagate,ST3160318AS 160GB,491,41.1,11403,https://hdd.userbenchmark.com/SpeedTest/1676/ST3160318AS
HDD,HTS541075A9E680,HGST,Travelstar 5K1000 2.5" 750GB,492,41.1,19546,https://hdd.userbenchmark.com/SpeedTest/4988/HGST-HTS541075A9E680
HDD,WD5000AADS,WD,Green 500GB (2009),493,41,53225,https://hdd.userbenchmark.com/SpeedTest/1125/WDC-WD5000AADS-00S9B0
HDD,,Seagate,ST3250310CS 250GB,494,40.9,2620,https://hdd.userbenchmark.com/SpeedTest/7048/ST3250310CS
HDD,,Hitachi,HTS725025A9A364 250GB,495,40.9,2049,https://hdd.userbenchmark.com/SpeedTest/6783/Hitachi-HTS725025A9A364
HDD,,Seagate,ST500LM0 ST500LM012 HN-M5 500GB,496,40.7,180,https://hdd.userbenchmark.com/SpeedTest/9065/ST500LM0-ST500LM012-HN-M5
HDD,WD1600AAJS,WD,Blue 160GB (2007),497,40.5,46198,https://hdd.userbenchmark.com/SpeedTest/1801/WDC-WD1600AAJS-00YZCA0
HDD,,,OCZ-AGILITY3 60GB,498,40.5,44,https://hdd.userbenchmark.com/SpeedTest/2437/OCZ-AGILITY3
HDD,WD7500AADS,WD,Green 750GB (2009),499,40.5,4177,https://hdd.userbenchmark.com/SpeedTest/3726/WDC-WD7500AADS-00M2B0
HDD,,WD,WD8088AADS-00M2B0 809GB,500,40.5,577,https://hdd.userbenchmark.com/SpeedTest/10079/WDC-WD8088AADS-00M2B0
HDD,,Toshiba,MQ01ABD032 320GB,501,40.5,7687,https://hdd.userbenchmark.com/SpeedTest/3087/TOSHIBA-MQ01ABD032
HDD,,Hitachi,HDT721016SLA380 160GB,502,40.5,2611,https://hdd.userbenchmark.com/SpeedTest/10627/Hitachi-HDT721016SLA380
HDD,,Seagate,ST9250410AS 250GB,503,40.4,6607,https://hdd.userbenchmark.com/SpeedTest/525/ST9250410AS
HDD,,Toshiba,MK2556GSY 250GB,504,40.3,1150,https://hdd.userbenchmark.com/SpeedTest/4588/TOSHIBA-MK2556GSY
HDD,WD5000BPVX,WD,Blue 2.5" 500GB,505,40.2,1218,https://hdd.userbenchmark.com/SpeedTest/14364/WDC-WD5000BPVX-00JC3T0
HDD,,Toshiba,MK7559GSXP 750GB,506,40.2,4984,https://hdd.userbenchmark.com/SpeedTest/3733/TOSHIBA-MK7559GSXP
HDD,,WD,WD10EVCS-63E0B0 1TB,507,40.2,304,https://hdd.userbenchmark.com/SpeedTest/1803/WDC-WD10EVCS-63E0B0
HDD,,Samsung,HD251HJ 250GB,508,40.2,2621,https://hdd.userbenchmark.com/SpeedTest/615/SAMSUNG-HD251HJ
HDD,WD3200LPVT,WD,Blue 2.5" 320GB (2012),509,40.1,497,https://hdd.userbenchmark.com/SpeedTest/458/WDC-WD3200LPVT-22G33T0
HDD,,Seagate,ST500LM011 HM501II 500GB,510,40.1,126,https://hdd.userbenchmark.com/SpeedTest/12328/ST500LM011-HM501II
HDD,,WD,WD740ADFD-00NLR1 74GB,511,40,911,https://hdd.userbenchmark.com/SpeedTest/3613/WDC-WD740ADFD-00NLR1
HDD,,WD,WD10EACS-00ZJB0 1TB,512,40,21759,https://hdd.userbenchmark.com/SpeedTest/1758/WDC-WD10EACS-00ZJB0
HDD,WD2500AAJS,WD,Blue 250GB (2007),513,39.9,31831,https://hdd.userbenchmark.com/SpeedTest/1491/WDC-WD2500AAJS-22L7A0
HDD,,WD,WD740ADFS-00SLR5 74GB,514,39.9,42,https://hdd.userbenchmark.com/SpeedTest/4376/WDC-WD740ADFS-00SLR5
HDD,,Samsung,HM100UI 1TB,515,39.9,820,https://hdd.userbenchmark.com/SpeedTest/5426/SAMSUNG-HM100UI
HDD,,,WL640GSA872 640GB,516,39.9,20,https://hdd.userbenchmark.com/SpeedTest/9895/WL640GSA872
HDD,,Toshiba,MK2561GSYN 250GB,517,39.9,1820,https://hdd.userbenchmark.com/SpeedTest/3299/TOSHIBA-MK2561GSYN
HDD,,Samsung,HN-M500MBB 500GB,518,39.9,3349,https://hdd.userbenchmark.com/SpeedTest/4774/SAMSUNG-HN-M500MBB
HDD,,Samsung,HN-M101M 1TB,519,39.8,33,https://hdd.userbenchmark.com/SpeedTest/5762/SAMSUNG-HN-M101M
HDD,,Seagate,ST750LM022 HN-M750MBB 750GB,520,39.8,23477,https://hdd.userbenchmark.com/SpeedTest/434/ST750LM022-HN-M750MBB
HDD,,WD,WD6400AACS-00G8B1 640GB,521,39.8,7108,https://hdd.userbenchmark.com/SpeedTest/2285/WDC-WD6400AACS-00G8B1
HDD,ST250LT007,Seagate,Momentus Thin 7200 2.5" 250GB,522,39.8,1069,https://hdd.userbenchmark.com/SpeedTest/5055/ST250LT007-9ZV14C
HDD,,Samsung,HD103UI 1TB,523,39.7,1240,https://hdd.userbenchmark.com/SpeedTest/5608/SAMSUNG-HD103UI
HDD,,WD,WD1500ADFD-00NLR1 150GB,524,39.6,1608,https://hdd.userbenchmark.com/SpeedTest/1836/WDC-WD1500ADFD-00NLR1
HDD,,WD,WD5000AVDS-63U7B1 500GB,525,39.3,16804,https://hdd.userbenchmark.com/SpeedTest/3450/WDC-WD5000AVDS-63U7B1
HDD,,Seagate,ST3320310CS 320GB,526,39.2,3424,https://hdd.userbenchmark.com/SpeedTest/10402/ST3320310CS
HDD,,Toshiba,MK3265GSX H 320GB,527,39.1,712,https://hdd.userbenchmark.com/SpeedTest/6469/TOSHIBA-MK3265GSX-H
HDD,WD7500BPVT,WD,Blue 2.5" 750GB (2010),528,39,23930,https://hdd.userbenchmark.com/SpeedTest/160/WDC-WD7500BPVT-24HXZT3
HDD,WD3200LPCX,WD,Blue 2.5" 320GB (2013),529,38.9,527,https://hdd.userbenchmark.com/SpeedTest/14140/WDC-WD3200LPCX-24C6HT0
HDD,,WD,WD1500AHFD-00RAR5 150GB,530,38.9,877,https://hdd.userbenchmark.com/SpeedTest/1770/WDC-WD1500AHFD-00RAR5
HDD,,Hitachi,HTS725032A9A364 320GB,531,38.9,5650,https://hdd.userbenchmark.com/SpeedTest/3403/Hitachi-HTS725032A9A364
HDD,,Hitachi,HTS723232A7A364 320GB,532,38.9,9596,https://hdd.userbenchmark.com/SpeedTest/2190/HITACHI-HTS723232A7A364
HDD,,WD,WD1600ADFS-60SLR2 160GB,533,38.8,327,https://hdd.userbenchmark.com/SpeedTest/10871/WDC-WD1600ADFS-60SLR2
HDD,,WD,WD6400AAVS-00G9B1 640GB,534,38.8,2746,https://hdd.userbenchmark.com/SpeedTest/3045/WDC-WD6400AAVS-00G9B1
HDD,,Hitachi,HUA721010KLA330 1TB,535,38.8,9150,https://hdd.userbenchmark.com/SpeedTest/3043/Hitachi-HUA721010KLA330
HDD,HDP725025GLA380,Hitachi,Deskstar P7K500 250GB,536,38.8,7457,https://hdd.userbenchmark.com/SpeedTest/372/Hitachi-HDP725025GLA380
HDD,,WD,WD2500AVJS-63B6A0 250GB,537,38.7,1292,https://hdd.userbenchmark.com/SpeedTest/11610/WDC-WD2500AVJS-63B6A0
HDD,,Excelstor,Technology J9250S 250GB,538,38.6,1589,https://hdd.userbenchmark.com/SpeedTest/5045/ExcelStor-Technology-J9250S
HDD,,Hitachi,HDS721075KLA330 750GB,539,38.5,3347,https://hdd.userbenchmark.com/SpeedTest/1370/Hitachi-HDS721075KLA330
HDD,WD5000AAJS,WD,Blue 500GB (2007),540,38.5,8144,https://hdd.userbenchmark.com/SpeedTest/610/WDC-WD5000AAJS-00YFA0
HDD,,Hitachi,HDP725050GLA 500GB,541,38.4,1121,https://hdd.userbenchmark.com/SpeedTest/4070/Hitachi-HDP725050GLA
HDD,,WD,WD10TPVT-00H 1TB,542,38.3,1348,https://hdd.userbenchmark.com/SpeedTest/6175/WDC-WD10TPVT-00H
HDD,WD3200LPVX,WD,Blue 2.5" 320GB,543,38.3,4166,https://hdd.userbenchmark.com/SpeedTest/3840/WDC-WD3200LPVX-75V0TT0
HDD,,Toshiba,MK6459GSX 640GB,544,38.3,213,https://hdd.userbenchmark.com/SpeedTest/1212/TOSHIBA-MK6459GSX
HDD,,Seagate,ST9750423AS 750GB,545,38.2,2671,https://hdd.userbenchmark.com/SpeedTest/935/ST9750423AS
HDD,,WD,WD5000ABYS-01TNA0 500GB,546,38.2,1063,https://hdd.userbenchmark.com/SpeedTest/5181/WDC-WD5000ABYS-01TNA0
HDD,,Toshiba,MK1059GSM 1TB,547,38.1,3178,https://hdd.userbenchmark.com/SpeedTest/1480/TOSHIBA-MK1059GSM
HDD,,Hitachi,HTS54757 750GB,548,38.1,256,https://hdd.userbenchmark.com/SpeedTest/6112/Hitachi-HTS54757
HDD,,Toshiba,MK7575GSX 750GB,549,38,5233,https://hdd.userbenchmark.com/SpeedTest/2614/TOSHIBA-MK7575GSX
HDD,,Seagate,ST640LM001 HN-M640MBB 640GB,550,37.9,923,https://hdd.userbenchmark.com/SpeedTest/2212/ST640LM001-HN-M640MBB
HDD,,Hitachi,HDS721010KLA330 1TB,551,37.8,7922,https://hdd.userbenchmark.com/SpeedTest/2888/Hitachi-HDS721010KLA330
HDD,,Samsung,HD200HJ 200GB,552,37.7,2306,https://hdd.userbenchmark.com/SpeedTest/1948/SAMSUNG-HD200HJ
HDD,HTS547575A9E384,Hitachi,Travelstar 5K750 750GB,553,37.7,31306,https://hdd.userbenchmark.com/SpeedTest/1367/Hitachi-HTS547575A9E384
HDD,,Seagate,ST9320423AS 320GB,554,37.5,9352,https://hdd.userbenchmark.com/SpeedTest/131/ST9320423AS
HDD,,Samsung,HN-M750MBB 750GB,555,37.4,893,https://hdd.userbenchmark.com/SpeedTest/121/SAMSUNG-HN-M750MBB
HDD,WD5000BPVT,WD,Blue 2.5" 500GB (2010),556,37.3,25447,https://hdd.userbenchmark.com/SpeedTest/2839/WDC-WD5000BPVT-75HXZT3
HDD,WD2500BEKT,WD,Black 2.5" 250GB (2010),557,37.2,6702,https://hdd.userbenchmark.com/SpeedTest/4008/WDC-WD2500BEKT-00PVM
HDD,,Toshiba,MK6476GSXN 640GB,558,37.2,554,https://hdd.userbenchmark.com/SpeedTest/6224/TOSHIBA-MK6476GSXN
HDD,,Maxtor,ST3320630NS 324GB,559,37,64,https://hdd.userbenchmark.com/SpeedTest/9541/Maxtor--ST3320630NS
HDD,,WD,WD800ADFS-75SLR2 80GB,560,36.9,250,https://hdd.userbenchmark.com/SpeedTest/268/WDC-WD800ADFS-75SLR2
HDD,,Hitachi,HDT721025SLA380 250GB,561,36.9,1630,https://hdd.userbenchmark.com/SpeedTest/2907/Hitachi-HDT721025SLA380
HDD,,Seagate,ST9320421AS 320GB,562,36.9,838,https://hdd.userbenchmark.com/SpeedTest/6523/ST9320421AS
HDD,,Hitachi,HTS54505 500GB,563,36.9,481,https://hdd.userbenchmark.com/SpeedTest/1400/Hitachi-HTS54505
HDD,,WD,WD3200BJKT-00F4T0 320GB,564,36.7,544,https://hdd.userbenchmark.com/SpeedTest/6337/WDC-WD3200BJKT-00F4T0
HDD,HDP725032GLA360,Hitachi,Deskstar P7K500 320GB,565,36.7,4802,https://hdd.userbenchmark.com/SpeedTest/3494/Hitachi-HDP725032GLA360
HDD,,Seagate,ST640LM000 HM641JI 640GB,566,36.6,1066,https://hdd.userbenchmark.com/SpeedTest/9709/ST640LM000-HM641JI
HDD,,Seagate,ST9250421ASG 250GB,567,36.6,264,https://hdd.userbenchmark.com/SpeedTest/6246/ST9250421ASG
HDD,,Maxtor,STM3500630AS 500GB,568,36.5,2760,https://hdd.userbenchmark.com/SpeedTest/1780/MAXTOR-STM3500630AS
HDD,,Seagate,ST9320423ASG 320GB,569,36.4,301,https://hdd.userbenchmark.com/SpeedTest/7583/ST9320423ASG
HDD,,WD,WD5000AACS-00ZUB0 500GB,570,36.3,17464,https://hdd.userbenchmark.com/SpeedTest/1623/WDC-WD5000AACS-00ZUB0
HDD,,Seagate,ST1000LM010-9YH146 1TB,571,36.3,2206,https://hdd.userbenchmark.com/SpeedTest/4168/ST1000LM010-9YH146
HDD,,Samsung,HM641JI 640GB,572,36.3,8405,https://hdd.userbenchmark.com/SpeedTest/2867/SAMSUNG-HM641JI
HDD,,Hitachi,HDP725050GLAT80 500GB,573,36.2,133,https://hdd.userbenchmark.com/SpeedTest/2621/Hitachi-HDP725050GLAT80
HDD,,WD,WD5000AVVS-63H0B1 500GB,574,36.2,7462,https://hdd.userbenchmark.com/SpeedTest/2986/WDC-WD5000AVVS-63H0B1
HDD,,Hitachi,HDS721032CLA362 320GB,575,36,8640,https://hdd.userbenchmark.com/SpeedTest/3419/Hitachi-HDS721032CLA362
HDD,,Seagate,ST1000LM002-9VQ14L 1TB,576,35.9,254,https://hdd.userbenchmark.com/SpeedTest/9979/ST1000LM002-9VQ14L
HDD,,WD,WD5000AAVS-00ZTB0 500GB,577,35.9,10898,https://hdd.userbenchmark.com/SpeedTest/947/WDC-WD5000AAVS-00ZTB0
HDD,,Hitachi,HTS547564A9E384 640GB,578,35.7,10835,https://hdd.userbenchmark.com/SpeedTest/953/Hitachi-HTS547564A9E384
HDD,,WD,WD5001ABYS-01YNA0 500GB,579,35.7,864,https://hdd.userbenchmark.com/SpeedTest/5765/WDC-WD5001ABYS-01YNA0
HDD,,,GB0500C4413 500GB,580,35.5,387,https://hdd.userbenchmark.com/SpeedTest/1828/GB0500C4413
HDD,,Seagate,ST9320421ASG 320GB,581,35.5,284,https://hdd.userbenchmark.com/SpeedTest/10280/ST9320421ASG
HDD,,WD,WD7500AACS-00D6B0 750GB,582,35.5,3467,https://hdd.userbenchmark.com/SpeedTest/3233/WDC-WD7500AACS-00D6B0
HDD,,WD,WD1600BJKT-75F4T0 160GB,583,35.4,767,https://hdd.userbenchmark.com/SpeedTest/5905/WDC-WD1600BJKT-75F4T0
HDD,,Hitachi,Touro Mobile 3.0 1TB,584,35.4,778,https://hdd.userbenchmark.com/SpeedTest/3230/HGST-Touro-Mobile-30
HDD,,Toshiba,MK3256GSY 320GB,585,35.4,1365,https://hdd.userbenchmark.com/SpeedTest/5782/TOSHIBA-MK3256GSY
HDD,,Seagate,ST3360320AS 360GB,586,35.4,5220,https://hdd.userbenchmark.com/SpeedTest/1850/ST3360320AS
HDD,,Toshiba,MK1059GSMP 1TB,587,35.3,1597,https://hdd.userbenchmark.com/SpeedTest/604/TOSHIBA-MK1059GSMP
HDD,,Toshiba,MK6465GSX 640GB,588,35.3,3290,https://hdd.userbenchmark.com/SpeedTest/994/TOSHIBA-MK6465GSX
HDD,,Samsung,HM321HI 320GB,589,35.3,8611,https://hdd.userbenchmark.com/SpeedTest/2705/SAMSUNG-HM321HI
HDD,,Maxtor,STM3320620AS 320GB,590,35.3,1544,https://hdd.userbenchmark.com/SpeedTest/3702/MAXTOR-STM3320620AS
HDD,,Seagate,ST3500830AS 500GB,591,35.2,6294,https://hdd.userbenchmark.com/SpeedTest/3724/ST3500830AS
HDD,WD4000AAKS,WD,Blue 400GB (2008),592,35.2,1776,https://hdd.userbenchmark.com/SpeedTest/3883/WDC-WD4000AAKS-00YGA0
HDD,HD501LJ,Samsung,Spinpoint T166 500GB,593,35.2,33341,https://hdd.userbenchmark.com/SpeedTest/946/SAMSUNG-HD501LJ
HDD,WD6400BPVT,WD,Blue 2.5" 640GB (2010),594,35.2,8332,https://hdd.userbenchmark.com/SpeedTest/799/WDC-WD6400BPVT-80HXZT1
HDD,,Maxtor,STM3250820AS 250GB,595,35.2,2650,https://hdd.userbenchmark.com/SpeedTest/1310/MAXTOR-STM3250820AS
HDD,,Seagate,ST3320820AS 320GB,596,35.1,12000,https://hdd.userbenchmark.com/SpeedTest/1469/ST3320820AS
HDD,HDP725040GLA360,Hitachi,Deskstar P7K500 400GB,597,35.1,598,https://hdd.userbenchmark.com/SpeedTest/5788/Hitachi-HDP725040GLA360
HDD,,Seagate,ST3750640AS 750GB,598,35,5668,https://hdd.userbenchmark.com/SpeedTest/1206/ST3750640AS
HDD,,Samsung,HM501II 500GB,599,35,878,https://hdd.userbenchmark.com/SpeedTest/8100/SAMSUNG-HM501II
HDD,,Seagate,ST3500630AS 500GB,600,34.9,19685,https://hdd.userbenchmark.com/SpeedTest/20/ST3500630AS
HDD,WD1600BPVT,WD,Blue 2.5" 160GB (2010),601,34.9,243,https://hdd.userbenchmark.com/SpeedTest/4951/WDC-WD1600BPVT-22ZEST0
HDD,,Seagate,ST9640320AS 640GB,602,34.8,4144,https://hdd.userbenchmark.com/SpeedTest/492/ST9640320AS
HDD,,Seagate,ST3320620NS 320GB,603,34.8,814,https://hdd.userbenchmark.com/SpeedTest/5481/ST3320620NS
HDD,,Seagate,ST3250820NS 250GB,604,34.8,220,https://hdd.userbenchmark.com/SpeedTest/11777/ST3250820NS
HDD,,WD,WD1601ABYS-01C0A0 165GB,605,34.8,232,https://hdd.userbenchmark.com/SpeedTest/6509/WDC-WD1601ABYS-01C0A0
HDD,,Seagate,ST3250620NS 250GB,606,34.8,1261,https://hdd.userbenchmark.com/SpeedTest/3394/ST3250620NS
HDD,,Maxtor,STM3320820AS 320GB,607,34.8,3906,https://hdd.userbenchmark.com/SpeedTest/1541/MAXTOR-STM3320820AS
HDD,,Toshiba,MK6465GSXN 640GB,608,34.8,1343,https://hdd.userbenchmark.com/SpeedTest/1267/TOSHIBA-MK6465GSXN
HDD,,WD,WD3201ABYS-01B9A0 320GB,609,34.7,363,https://hdd.userbenchmark.com/SpeedTest/6707/WDC-WD3201ABYS-01B9A0
HDD,,Seagate,ST3500630NS 500GB,610,34.7,3635,https://hdd.userbenchmark.com/SpeedTest/1456/ST3500630NS
HDD,,Seagate,ST3300620AS 300GB,611,34.5,437,https://hdd.userbenchmark.com/SpeedTest/6252/ST3300620AS
HDD,,Toshiba,MK3265GSX 320GB,612,34.5,4774,https://hdd.userbenchmark.com/SpeedTest/382/TOSHIBA-MK3265GSX
HDD,ST3320620AS,Seagate,Barracuda 7200.10 320GB,613,34.5,27470,https://hdd.userbenchmark.com/SpeedTest/257/ST3320620AS
HDD,,WD,WD1000FYPS-01ZKB0 1TB,614,34.5,1212,https://hdd.userbenchmark.com/SpeedTest/9121/WDC-WD1000FYPS-01ZKB0
HDD,WD6400BEVT,WD,Blue 2.5" 640GB (2009),615,34.4,4768,https://hdd.userbenchmark.com/SpeedTest/503/WDC-WD6400BEVT-22A0RT0
HDD,WD800AAJS,WD,Blue 80GB (2007),616,34.4,3086,https://hdd.userbenchmark.com/SpeedTest/1866/WDC-WD800AAJS-60B4A0
HDD,,Seagate,ST9160411ASG 160GB,617,34.4,741,https://hdd.userbenchmark.com/SpeedTest/1633/ST9160411ASG
HDD,,Seagate,ST3750640NS 750GB,618,34.3,9389,https://hdd.userbenchmark.com/SpeedTest/4285/ST3750640NS
HDD,,WD,WD7500AYPS-01ZKB0 750GB,619,34.3,168,https://hdd.userbenchmark.com/SpeedTest/7309/WDC-WD7500AYPS-01ZKB0
HDD,,Maxtor,STM3320620AS 320GB,620,34.3,10,https://hdd.userbenchmark.com/SpeedTest/7871/MAXTOR--STM3320620AS
HDD,,Seagate,ST3400620AS 400GB,621,34.2,2567,https://hdd.userbenchmark.com/SpeedTest/5340/ST3400620AS
HDD,,Toshiba,MK1665GSX 160GB,622,34.2,975,https://hdd.userbenchmark.com/SpeedTest/9119/TOSHIBA-MK1665GSX
HDD,,Samsung,HM500JI 500GB,623,34.2,6962,https://hdd.userbenchmark.com/SpeedTest/1276/SAMSUNG-HM500JI
HDD,,Seagate,ST3250620AS 250GB,624,34.2,4945,https://hdd.userbenchmark.com/SpeedTest/2769/ST3250620AS
HDD,,Seagate,ST3750840AS 750GB,625,34.1,648,https://hdd.userbenchmark.com/SpeedTest/3075/ST3750840AS
